year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018,3,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",496,104,52.57,1.98,22.09,0,27.36,11,0,5099,2839,146,821,0,1293
2018,3,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",395,78,34.29,0,17.78,0,25.92,9,0,3807,1740,0,591,0,1476
2018,4,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1337,301,77.03,3.92,135.26,0.89,83.9,5,5,22142,5533,307,8086,57,8159
2018,4,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2683,558,159.41,25.03,254.99,1,117.57,14,6,28791,10588,1661,8712,20,7810
2018,4,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12103,2328,538.07,161.47,941.96,4,682.49,122,160,168667,48739,14870,43634,94,61330
2018,4,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",871,211,63.11,11.26,72.48,0.4,63.75,3,2,11659,3531,1035,2576,12,4505
2018,4,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",469,87,39.59,7.09,17.13,0,23.18,4,0,5631,2763,527,551,0,1790
2018,4,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",792,188,54.68,9.1,66.14,2,56.08,3,1,10400,3504,689,2323,117,3767
2018,4,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4584,771,193.64,30.46,314.47,0,232.43,60,14,53654,14949,2389,16236,0,20080
2018,4,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4343,706,209.69,17.14,274.2,0.72,204.25,10,6,38997,12272,1503,8766,13,16443
2018,4,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",441,80,30.66,5.83,21.09,0,22.41,4,0,4831,1959,386,703,0,1783
2018,4,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",411,98,32.9,10.31,36.15,0,18.64,7,1,6559,2088,817,2027,0,1627
2018,4,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",443,103,35.68,7.56,24.3,0,35.47,5,0,5599,1727,476,916,0,2480
2018,4,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",382,65,23.52,3.89,19.02,0,18.58,4,0,3094,1145,298,657,0,994
2018,5,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",895,237,49.03,16.47,115.91,0.39,55.2,8,0,12620,2897,1185,4636,11,3891
2018,5,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12125,2177,509.42,129.88,778.02,2.46,757.22,390,128,161913,46365,17589,36820,85,61054
2018,5,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4533,689,181.84,30.54,223.4,1.94,251.28,53,8,46482,14734,2746,9056,127,19819
2018,5,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",827,148,49.64,14.67,35.94,0,47.74,4,0,9066,2683,1295,1593,0,3495
2018,5,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1330,273,64.5,8.26,127.6,0,72.64,5,3,22551,8005,946,7538,0,6062
2018,5,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",402,65,24,10.3,8.71,1,21,5,0,4992,1292,872,358,23,2447
2018,5,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2709,438,133.4,34.18,135.92,0.04,134.47,17,3,28865,10223,2992,4857,2,10791
2018,5,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",452,113,36.63,11.1,42.89,0,22.38,11,1,6407,1889,882,1824,0,1812
2018,5,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4400,844,254.43,27.71,316.48,1.57,243.8,16,5,52922,22662,2662,9324,70,18204
2018,5,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",425,105,30.82,5.91,36.08,0,32.19,16,4,7732,2744,661,2071,0,2256
2018,5,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",475,102,33.66,8.36,29.52,0,30.46,14,3,6789,2226,734,1414,0,2415
2018,5,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",367,71,28.65,6.12,12.21,0,24.02,5,1,2953,930,543,501,0,979
2018,6,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1291,305,55.61,10.28,156.62,0,82.49,14,3,26180,4401,681,11266,0,9832
2018,6,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2711,549,173.39,26.4,171.87,0.14,177.2,31,3,31561,10902,1912,6020,6,12721
2018,6,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12146,2179,650.52,129.06,570.64,4,824.78,144,71,173602,67562,11292,26810,194,67744
2018,6,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",903,206,52.95,7.98,69.57,0,75.5,13,0,10732,2733,421,2846,0,4732
2018,6,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",484,110,46.57,4.13,29.63,0,29.67,4,4,6268,2896,282,1278,0,1812
2018,6,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",795,162,53.89,6.4,28.53,0,73.19,5,0,8963,2485,340,1012,0,5126
2018,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4569,1136,220.03,36.48,557.97,1.82,319.71,109,34,76783,17119,2977,29462,86,27139
2018,6,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4265,957,305,30.41,286.43,3.99,331.17,32,16,68309,28359,3012,11100,124,25714
2018,6,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",328,69,23.99,2.73,25.74,0,16.54,5,2,3490,1219,120,1031,0,1120
2018,6,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",475,121,42.14,7.47,31.13,0,40.25,6,4,6552,2275,467,1230,0,2580
2018,6,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",317,68,25.77,3.55,9.58,0,29.1,3,0,4520,2016,144,408,0,1952
2018,6,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",393,97,33.33,8.6,23.57,0,31.49,11,2,4972,1391,647,1017,0,1917
2018,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1449,380,111.23,10.29,145.99,2.87,109.63,7,0,21225,6362,794,6497,137,7435
2018,7,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13161,1847,580.07,72.55,374.8,1.5,818.08,64,26,126778,44979,5467,12157,63,64112
2018,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5301,1063,253.48,36.81,429.73,0,342.97,49,11,68837,16427,2880,22941,0,26589
2018,7,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1573,359,102.17,17.31,148.09,2.2,89.22,7,3,28580,9580,1373,8887,124,8616
2018,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5661,832,270.59,21.61,262.69,2.02,275.09,43,9,42322,15722,1589,7918,44,17049
2018,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3558,851,221.52,33.19,371.07,1.44,223.78,25,5,51084,16225,2154,16042,50,16613
2018,7,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",951,232,92.17,8.91,62.24,0.85,67.83,3,6,12409,4290,710,2621,33,4755
2018,7,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4721,1109,319.23,23.22,397.13,1.79,367.63,32,37,66948,21970,1706,14684,86,28502
2018,7,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",878,161,62.93,3.38,37.51,1.82,55.35,7,1,9381,3781,190,1731,48,3631
2018,7,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1046,260,96.19,9.58,80.29,0,73.94,5,4,14624,5457,546,3284,0,5337
2018,7,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7912,1240,342.8,36.43,415.58,3.37,441.82,44,27,66560,20212,2745,16218,144,27241
2018,7,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1375,275,102.57,6.91,54.89,1.15,109.48,8,3,16027,6443,317,2125,47,7095
2018,8,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1578,276,74.07,12.51,104.13,1.21,84.08,12,6,20362,6662,732,5604,84,7280
2018,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3520,727,218.8,32.74,279.42,4.73,191.31,24,4,48530,19534,2266,11600,147,14983
2018,8,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12864,1732,570.73,74.13,366.79,7.11,713.24,72,22,130779,57504,5743,14365,307,52860
2018,8,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1438,285,118.13,13.23,78.63,2.65,72.35,7,2,16520,7068,1429,3067,132,4824
2018,8,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1356,267,90.72,10.48,63.81,2.35,99.64,1,6,15268,4569,909,3620,91,6079
2018,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5260,950,259.66,36.48,354.34,0.31,299.2,76,32,61830,18273,2669,19357,18,21513
2018,8,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4660,1071,287.43,41.75,434.09,1.67,306.05,59,26,62517,19499,3223,17891,46,21858
2018,8,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5370,775,286.05,15.52,216.73,4.38,252.31,47,22,44826,19702,1241,7845,179,15859
2018,8,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",957,210,73.93,4.52,66.5,0.09,64.96,2,6,11224,4599,244,2182,2,4197
2018,8,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",860,180,65.58,7.02,53.1,0.51,53.79,9,4,10043,3573,403,2757,24,3286
2018,8,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7831,1204,367.75,47.99,405.21,3.3,379.75,113,23,74230,23836,4349,20447,96,25502
2018,8,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",989,201,74.6,7.81,58.62,2.17,57.8,12,3,10821,4204,678,2638,47,3254
